"number","en_name","jp_name","skill_id","jp_skill_name","en_skill_text","leader_id","jp_leader_name","en_leader_text","jp_name_normalized","jp_skill_name_normalized","jp_leader_name_normalized"
"2787","ブラスカの究極召喚","ブラスカの究極召喚","1861","真・ジェクトシュート","Reduces cooldown of other skills by 1 turn. Inflict Dark nuke damage equal to team Water ATK x10 to all enemies.","2752","手加減とかできねえからよ！","Physical type cards ATK x1.5, RCV x1.5. 100% chance to deal counter Dark damage of 1x damage taken.","ﾌﾞﾗｽｶの究極召喚","真ｼﾞｴｸﾄｼﾕ-ﾄ","手加減とかできねえからよ"
"2788","闇の王","闇の王","1862","インプロージョン","Reduce 15% of all enemies' HP. Ignore enemy element and defense. Reduce enemies' defense to 0 for 1 turn. Effects carry forward on sweep.","2753","憎しみの炎は消えぬ！","Dark attribute cards HP x1.5, RCV x1.5. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.","闇の王","ｲﾝﾌﾟﾛ-ｼﾞﾖﾝ","憎しみの炎は消えぬ"
"2789","ガブラス","ガブラス","1863","エグゼクション","Inflict Dark nuke damage equal to team Wood ATK x20 to 1 enemy.","2754","力なき者に未来はない","Physical type cards ATK x2. 50% chance to deal counter Dark damage of 5x damage taken.","ｶﾞﾌﾞﾗｽ","ｴｸﾞｾﾞｸｼﾖﾝ","力なき者に未来はない"
"279","Note Reaper Plus","音符のしにがみプラス","42","毒の霧","Devil type cards ATK x1.5 for 1 turn. Inflict Poison damage equal to ATK x1 to all enemies every turn. Ignore enemy element and defense.","248","太鼓の達人！","Turn orb sound effects into Taiko noises.","音符のしにがみﾌﾟﾗｽ","毒の霧","太鼓の達人"
"2790","オーファン・第1形態","オーファン・第1形態","1864","黒ルイン","Inflict Dark nuke damage equal to team Light ATK x10 to 1 enemy. Avoid all Dark  damage for 1 turn.","2755","わが名は―オーファン","Light attribute cards HP x1.5, ATK x1.5, RCV x1.5.","ｵ-ﾌｱﾝ第1形態","黒ﾙｲﾝ","わが名は―ｵ-ﾌｱﾝ"
"2791","オーファン・第2形態","オーファン・第2形態","1864","黒ルイン","Inflict Dark nuke damage equal to team Light ATK x10 to 1 enemy. Avoid all Dark  damage for 1 turn.","2756","裁いてやろう","Light attribute cards HP x1.5, ATK x1.5, RCV x1.5. Dark attribute cards ATK x2 on the turn a skill is used. ( Multiple skills will not stack )","ｵ-ﾌｱﾝ第2形態","黒ﾙｲﾝ","裁いてやろう"
"2792","セシルの暗黒の剣","セシルの暗黒の剣","1851","これは、僕自身との戦いだ","Change all orbs to Heart, Light & Dark orbs.","","","","ｾｼﾙの暗黒の剣","これは､僕自身との戦いだ",""
"2793","バッツのブレイブブレイド","バッツのブレイブブレイド","1852","親父に習った技さ","Change left-most column into Wood orbs and the right-most column into Wood orbs. Reduces cooldown of other skills by 1 turn.","","","","ﾊﾞﾂﾂのﾌﾞﾚｲﾌﾞﾌﾞﾚｲﾄﾞ","親父に習った技さ",""
"2794","ティナのエンハンスソード","ティナのエンハンスソード","1853","幻獣達よ…私を受け入れて","Reduces cooldown of other skills by 1 turn. Change left-most column into Fire orbs and the right-most column into Light orbs.","","","","ﾃｲﾅのｴﾝﾊﾝｽｿ-ﾄﾞ","幻獣達よ私を受け入れて",""
"2795","シャントットのイリダルスタッフ","シャントットのイリダルスタッフ","1854","オーッホホホホホ！","Reduces cooldown of other skills by 1 turn. Change top-most row into Dark orbs and bottom-most row into Wood orbs.","","","","ｼﾔﾝﾄﾂﾄのｲﾘﾀﾞﾙｽﾀﾂﾌ","ｵ-ﾂﾎﾎﾎﾎﾎ",""
"2796","ヴァンのゾーリンシェイプ","ヴァンのゾーリンシェイプ","1855","とっておきを見せてやる！","Reduces cooldown of other skills by 1 turn. Change top-most row into Light orbs and bottom-most row into Fire orbs.","","","","ｳﾞｱﾝのｿﾞ-ﾘﾝｼｴｲﾌﾟ","とっておきを見せてやる",""
"2797","ライトニングのブレイズエッジ","ライトニングのブレイズエッジ","1856","前だけ見てろ","Deal 10000 damage to all enemies. Ignore enemy element and defense. Change all orbs to Fire, Water & Wood & Light & Dark & Heart orbs.","","","","ﾗｲﾄﾆﾝｸﾞのﾌﾞﾚｲｽﾞｴﾂｼﾞ","前だけ見てろ",""
"2798","ヤ・シュトラのタイラス","ヤ・シュトラのタイラス","1857","行くわよ、集中なさい！","Reduces cooldown of other skills by 1 turn. Change Dark orbs to Water orbs, Fire orbs to Heart orbs.","","","","ﾔｼﾕﾄﾗのﾀｲﾗｽ","行くわよ､集中なさい",""
"2799","究極装備, Dragoon","究極装備・竜騎士","124","ジャンプ","Inflict Water damage equal to ATK x1-50 to 1 enemy. Affected by enemy element and defense. Physical type cards ATK x1.5 for 1 turn.","122","竜の魂","While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.","究極装備竜騎士","ｼﾞﾔﾝﾌﾟ","竜の魂"
"28","Green Dragon","グリーンドラゴン","57","ウィンドボール","Deal 1000 Wood damage to all enemies. Affected by enemy element and defense.","56","木の守り","30% Wood damage reduction.","ｸﾞﾘ-ﾝﾄﾞﾗｺﾞﾝ","ｳｲﾝﾄﾞﾎﾞ-ﾙ","木の守り"
"280","Don-chan","どんちゃん","17","ヒール","Recover RCV x5 HP. Bind recovery for 2 turns. All attribute cards RCV x1.5 for 3 turns.","248","太鼓の達人！","Turn orb sound effects into Taiko noises.","どんちゃん","ﾋ-ﾙ","太鼓の達人"
"2800","究極装備, Berserker","究極装備・バーサーカー","125","いかりのいちげき","Deal Fire damage to all enemies based on player's HP %. ATK x10 at 100% HP up to ATK x150 at 1 HP. Affected by enemy element and defense. Randomly spawn 3 Fire orbs from non Fire orbs.","123","瀕死バーサク","All attribute cards ATK x3 when HP is less than 30%.","究極装備ﾊﾞ-ｻ-ｶ-","いかりのいちげき","瀕死ﾊﾞ-ｻｸ"
"2801","究極装備, Archer","究極装備・弓使い","126","ためる","Inflict Wood damage equal to ATK x30 to 1 enemy. Affected by enemy element and defense. Wood attribute ATK x1.5 for 1 turn.","124","精神統一","Wood attribute cards ATK x1.5, RCV x1.5.","究極装備弓使い","ためる","精神統-"
"2802","究極装備, Black Mage","究極装備・黒魔道士","128","ブリザガ","Deal 40000 Water damage to all enemies. Affected by enemy element and defense. Delay 1 turn to all enemies.","126","属性強化","Dark & Water attribute cards ATK x2.","究極装備黒魔道士","ﾌﾞﾘｻﾞｶﾞ","属性強化"
"2803","究極装備, Juggler","究極装備・曲芸士","1104","スマイル","Change all orbs to Wood, Light & Dark & Heart orbs.","1162","キャッチ","All attribute cards ATK x7 when reaching Heart & Heart combos.","究極装備曲芸士","ｽﾏｲﾙ","ｷﾔﾂﾁ"
"2804","酒呑童子","酒呑童子","1865","百鬼の名酒","Fire & Dark attribute cards ATK x2 for 1 turn. Randomly spawn 3 Jammer orbs from non Fire & Jammer orbs.","2757","大力無双の狂炎","Devil type cards HP x1.5, ATK x1.5, RCV x1.5. Fire attribute cards ATK x2 on the turn a skill is used. ( Multiple skills will not stack )","酒呑童子","百鬼の名酒","大力無双の狂炎"
"2805","悪鬼の首領・酒呑童子","悪鬼の首領・酒呑童子","1865","百鬼の名酒","Fire & Dark attribute cards ATK x2 for 1 turn. Randomly spawn 3 Jammer orbs from non Fire & Jammer orbs.","2757","大力無双の狂炎","Devil type cards HP x1.5, ATK x1.5, RCV x1.5. Fire attribute cards ATK x2 on the turn a skill is used. ( Multiple skills will not stack )","悪鬼の首領酒呑童子","百鬼の名酒","大力無双の狂炎"
"2806","鎮護の大軍神, Takeminakata","鎮護の大軍神・タケミナカタ","254","創焔の神風","Enhance Fire & Light orbs. +6% per orb, up to +180% for full board.","2807","武刀神の勾玉","Physical type cards ATK x3.5 when HP is less than 50%. Matched attribute ATK x2 when matching exactly 5 connected orbs with at least 1 enhanced orb.","鎮護の大軍神ﾀｹﾐﾅｶﾀ","創焔の神風","武刀神の勾玉"
"2807","彩王妃, Hera-Beorc","彩王妃・ヘラ・ベオーク","1894","ブローインググラビティ","Reduce 10% of all enemies' HP. Ignore enemy element and defense. Enhance Wood orbs. +6% per orb, up to +180% for full board.","2808","彩王妃のウインク","Devil type cards ATK x3, RCV x1.5.","彩王妃ﾍﾗﾍﾞｵ-ｸ","ﾌﾞﾛ-ｲﾝｸﾞｸﾞﾗﾋﾞﾃｲ","彩王妃のｳｲﾝｸ"
"2808","翠光の月天花, Kaguya-Hime","翠光の月天花・かぐや姫","1137","月花爛漫","Randomly spawn 3 Wood orbs from non Wood orbs.","2809","竹取の舞風","Wood attribute cards ATK x4, RCV x1.5 on the turn a skill is used. ( Multiple skills will not stack )","翠光の月天花かぐや姫","月花爛漫","竹取の舞風"
"2809","恍惚の幻獣魔, Aamir","恍惚の幻獣魔・アーミル","1204","スイーツパフューム","Recover 4000 HP. Bind recovery for 4 turns.","2810","獄幻魔の呪縛","All attribute cards HP x1.5, ATK x3 when <a href=""monster.asp?n=2746"">One Eyed Black Beast Demon, Zuoh</a> in the same team.","恍惚の幻獣魔ｱ-ﾐﾙ","ｽｲ-ﾂﾊﾟﾌﾕ-ﾑ","獄幻魔の呪縛"
"281","Brave Don-chan","勇者どんちゃん","17","ヒール","Recover RCV x5 HP. Bind recovery for 2 turns. All attribute cards RCV x1.5 for 3 turns.","248","太鼓の達人！","Turn orb sound effects into Taiko noises.","勇者どんちゃん","ﾋ-ﾙ","太鼓の達人"
"2810","Sincere Class Monitor, Athena","誠意の学級委員長・アテナ","226","アイギスの煌き","Enhance Wood & Light orbs. +6% per orb, up to +180% for full board.","2833","風紀の乱れはゆるしません！","Wood attribute cards HP x1.5, ATK x3. Fire, Water, Wood, Light & Dark attribute cards RCV x1.5 on the turn a skill is used. ( Multiple skills will not stack )","誠意の学級委員長ｱﾃﾅ","ｱｲｷﾞｽの煌き","風紀の乱れはゆるしません"
"2811","Holy Discipline Committee Chair, Athena","神聖の風紀委員長・アテナ","226","アイギスの煌き","Enhance Wood & Light orbs. +6% per orb, up to +180% for full board.","2834","さあ、覚悟しなさい！","Wood attribute cards HP x1.5, ATK x3. Fire, Water, Wood, Light & Dark attribute cards RCV x1.5 on the turn a skill is used. ( Multiple skills will not stack )","神聖の風紀委員長ｱﾃﾅ","ｱｲｷﾞｽの煌き","さあ､覚悟しなさい"
"2812","才色兼備の特待生, Isis","才色兼備の特待生・イシス","137","クイックヒール","Recover RCV x5 HP. Bind recovery for 2 turns.","2835","もう少し待っててね","ATK x3 when attacking with 3 of following orb types: Fire, Water, Wood, Light & Dark. ATK x0.5 for each additional orb type, up to ATK x4 for all 5 matches. Healer & Attacker type cards HP x1.3, ATK x1.3, RCV x1.3.","才色兼備の特待生ｲｼｽ","ｸｲﾂｸﾋ-ﾙ","もう少し待っててね"
"2813","軽音部の麒麟姫, Sakuya","軽音部の麒麟姫・サクヤ","208","四神乱舞","Reduce 20% of all enemies' HP. Ignore enemy element and defense.","2836","みんな、いっくよーーーっ！","ATK x5 when attacking with Fire, Water, Wood & Light orb types at the same time. ATK x1.2 at 6 combos. ATK x0.2 for each additional combo, up to ATK x2 at 10 combos.","軽音部の麒麟姫ｻｸﾔ","四神乱舞","みんな､いっくよ---っ"
"2814","図書室の管理神, Kali","図書室の管理神・カーリー","813","オールドロップチェンジ","Change all orbs to Fire, Water & Wood & Light & Dark & Heart orbs.","2837","静かにしなきゃダメよ","ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark. ATK x0.5 for each additional orb type, up to ATK x4.5 for all 5 matches. ATK x2 when simultaneously clearing 5 connected Wood orbs. ATK x0.5 for each additional orb, up to ATK x2.5 at 6 connected orb.","図書室の管理神ｶ-ﾘ-","ｵ-ﾙﾄﾞﾛﾂﾌﾟﾁｴﾝｼﾞ","静かにしなきゃﾀﾞﾒよ"
"2815","新聞部の特命記者, Sasuke","新聞部の特命記者・猿飛佐助","1908","特ダネ旋風の術","Change Light orbs to Water orbs.","2838","…スクープだ","Attacker type cards HP x2, ATK x2.5.","新聞部の特命記者猿飛佐助","特ﾀﾞﾈ旋風の術","ｽｸ-ﾌﾟだ"
"2816","飼育部の元気娘, Red Riding Hood","飼育部の元気娘・赤ずきん","1910","青春の光","Bind recovery for 2 turns. Deal 99 damage to 1 enemy. Ignore enemy element and defense.","2839","元気に育てようねっ！","Physical & Healer type cards HP x1.5, ATK x1.5.","飼育部の元気娘赤ずきん","青春の光","元気に育てようねっ"
"2817","占い部の名物部長, Snow White","占い部の名物部長・白雪姫","1910","青春の光","Bind recovery for 2 turns. Deal 99 damage to 1 enemy. Ignore enemy element and defense.","2840","あなたの運勢わぁ～Zzz…","Physical & God type cards HP x1.5, ATK x1.5.","占い部の名物部長白雪姫","青春の光","あなたの運勢わぁ~ZZZ"
"2818","帰宅部のおてんば娘, Thumbelina","帰宅部のおてんば娘・おやゆび姫","1910","青春の光","Bind recovery for 2 turns. Deal 99 damage to 1 enemy. Ignore enemy element and defense.","2841","ち、遅刻しちゃうよ～！","Healer & Attacker type cards HP x1.5, ATK x1.5.","帰宅部のおてんば娘おやゆび姫","青春の光","ち､遅刻しちゃうよ~"
"2819","演劇部のヒロイン, Cinderella","演劇部のヒロイン・シンデレラ","1910","青春の光","Bind recovery for 2 turns. Deal 99 damage to 1 enemy. Ignore enemy element and defense.","2842","もっとがんばらなくちゃ！","Physical & God type cards HP x1.5, ATK x1.5.","演劇部のﾋﾛｲﾝｼﾝﾃﾞﾚﾗ","青春の光","もっとがんばらなくちゃ"
"282","Brave Don-chan Plus","勇者どんちゃんプラス","17","ヒール","Recover RCV x5 HP. Bind recovery for 2 turns. All attribute cards RCV x1.5 for 3 turns.","248","太鼓の達人！","Turn orb sound effects into Taiko noises.","勇者どんちゃんﾌﾟﾗｽ","ﾋ-ﾙ","太鼓の達人"
"2820","読書部の才媛, Sleeping Beauty","読書部の才媛・ねむり姫","1910","青春の光","Bind recovery for 2 turns. Deal 99 damage to 1 enemy. Ignore enemy element and defense.","2843","あれ…私、眠ってました？","Balanced & Devil type cards HP x1.5, ATK x1.5.","読書部の才媛ねむり姫","青春の光","あれ私､眠ってました?"
"2821","バレー部の悪魔, Theurgia","バレー部の悪魔・テウルギア","1010","サモンファイア","Randomly spawn 2 Fire orbs from non Fire orbs. Enhance Fire orbs. +6% per orb, up to +180% for full board.","2844","全然足りないよー！も一本！","Fire attribute cards ATK x2. Wood attribute cards ATK x2. ATK x4 if both attributes are met.","ﾊﾞﾚ-部の悪魔ﾃｳﾙｷﾞｱ","ｻﾓﾝﾌｱｲｱ","全然足りないよ-も-本"
"2822","新聞部の新人, Waron","新聞部の新人・ウォーロン","1908","特ダネ旋風の術","Change Light orbs to Water orbs.","2845","何を撮ろうかな？","Dragon type cards ATK x1.5, RCV x1.5.","新聞部の新人ｳｵ-ﾛﾝ","特ﾀﾞﾈ旋風の術","何を撮ろうかな?"
"2823","孤高のヤンキー, Dark Dragon Swordsman","孤高のヤンキー・闇の龍剣士","1910","青春の光","Bind recovery for 2 turns. Deal 99 damage to 1 enemy. Ignore enemy element and defense.","2846","どこ見てんだよ、あぁん？","Dragon type cards HP x1.5, ATK x1.5.","孤高のﾔﾝｷ-闇の龍剣士","青春の光","どこ見てんだよ､あぁん?"
"2824","Guardian of Metropolis, Superman","メトロポリスの守護者・スーパーマン","955","ヒート・ビジョン","Change all orbs to Fire, Water & Light orbs.","929","スーパーストレングス","Physical & Attacker type cards HP x1.35, ATK x1.35. Light attribute cards ATK x3.5.","ﾒﾄﾛﾎﾟﾘｽの守護者ｽ-ﾊﾟ-ﾏﾝ","ﾋ-ﾄﾋﾞｼﾞﾖﾝ","ｽ-ﾊﾟ-ｽﾄﾚﾝｸﾞｽ"
"2825","Invincible Heroine, Wonder Woman","無敵の戦士・ワンダーウーマン","961","魔法の投げ縄","Delay 1 turn to all enemies. Increases time limit of orb movement by 1 second for 1 turn.","935","ウォリアー・プリンセス","Attacker type cards ATK x2, RCV x2.","無敵の戦士ﾜﾝﾀﾞ-ｳ-ﾏﾝ","魔法の投げ縄","ｳｵﾘｱ-ﾌﾟﾘﾝｾｽ"
"2826","Knightmare Batman","ナイトメアバットマン","1916","クリプトナイトの槍","Change all orbs to Wood, Dark & Heart orbs. Reduces cooldown of other skills by 1 turn.","2860","究極のビジランテ","ATK x4 when simultaneously clearing 6 connected Dark orbs. Reduce damage taken by 50% after matching Heal orbs in a cross formation.","ﾅｲﾄﾒｱﾊﾞﾂﾄﾏﾝ","ｸﾘﾌﾟﾄﾅｲﾄの槍","究極のﾋﾞｼﾞﾗﾝﾃ"
"2827","Armored Batman","アーマード・バットマン","1916","クリプトナイトの槍","Change all orbs to Wood, Dark & Heart orbs. Reduces cooldown of other skills by 1 turn.","2860","究極のビジランテ","ATK x4 when simultaneously clearing 6 connected Dark orbs. Reduce damage taken by 50% after matching Heal orbs in a cross formation.","ｱ-ﾏ-ﾄﾞﾊﾞﾂﾄﾏﾝ","ｸﾘﾌﾟﾄﾅｲﾄの槍","究極のﾋﾞｼﾞﾗﾝﾃ"
